STORE_ID,WEB_STORE_NAME,STORE_NAME,LAST_UPDATE_DT
508,Beechmont Mall,Beechmont Mall,9/29/2011
509,Port Plaza Mall,Port Plaza Mall,9/29/2011
510,White Oaks Mall,White Oaks Mall,9/29/2011
511,B DALTON BOOKSELLER # 511          ,B DALTON BOOKSELLER # 511          ,9/29/2011
512,Northgate Mall,Cincinnati / Northgate Mall,9/29/2011
513,B DALTON BOOKSELLER # 513          ,B DALTON BOOKSELLER # 513          ,9/29/2011
515,B DALTON BOOKSELLER # 515          ,B DALTON BOOKSELLER # 515          ,9/29/2011
516,Valley Fair,Valley Fair,9/29/2011
517,B DALTON BOOKSELLER #517           ,B DALTON BOOKSELLER #517           ,9/29/2011
518,Connecticut Post Mall,Connecticut Post Mall,9/29/2011
519,B DALTON BOOKSELLER # 519          ,B DALTON BOOKSELLER # 519          ,9/29/2011
520,B DALTON BOOKSELLER # 520          ,B DALTON BOOKSELLER # 520          ,9/29/2011
521,B DALTON BOOKSELLER # 521          ,B DALTON BOOKSELLER # 521          ,9/29/2011
522,Ingram Park Mall,Ingram Park Mall,9/29/2011
524,North Star Mall,North Star Mall,9/29/2011
525,B DALTON BOOKSELLER #525           ,B DALTON BOOKSELLER #525           ,9/29/2011
526,B DALTON BOOKSELLER #526           ,B DALTON BOOKSELLER #526           ,9/29/2011
527,Northcross Mall,Northcross Mall,9/29/2011
528,A Solano Mall,A Solano Mall,9/29/2011
529,Pacific View Ventura,Pacific View Ventura,9/29/2011
530,Hawley Lane Mall,Hawley Lane Mall,9/29/2011
531,B DALTON BOOKSELLER # 531          ,B DALTON BOOKSELLER # 531          ,9/29/2011
533,Universal Mall,Universal Mall,9/29/2011
534,B DALTON BOOKSELLER # 534          ,B DALTON BOOKSELLER # 534          ,9/29/2011
535,B DALTON BOOKSELLER # 535          ,B DALTON BOOKSELLER # 535          ,9/29/2011
538,B DALTON BOOKSELLER #538           ,B DALTON BOOKSELLER #538           ,9/29/2011
540,Desert Sky Mall,Desert Sky Mall,9/29/2011
541,Stratford Square,Stratford Square,9/29/2011
542,Mall of Memphis,Mall of Memphis,9/29/2011
543,Richland Mall,Richland Mall,9/29/2011
544,B DALTON BOOKSELLER # 544          ,B DALTON BOOKSELLER # 544          ,9/29/2011
545,B DALTON BOOKSELLER # 545          ,B DALTON BOOKSELLER # 545          ,9/29/2011
547,University,Orem / University,9/29/2011
548,Whitemarsh Mall,Whitemarsh Mall,9/29/2011
550,B DALTON BOOKSELLER # 550          ,B DALTON BOOKSELLER # 550          ,9/29/2011
551,College Mall,Bloomington / College Mall,9/29/2011
552,B DALTON BOOKSELLER #552           ,B DALTON BOOKSELLER #552           ,9/29/2011
554,Md / Columbia Mall,Md / Columbia Mall,9/29/2011
555,Denver/16th Street,Denver/16th Street,9/29/2011
556,B DALTON BOOKSELLER #556           ,B DALTON BOOKSELLER #556           ,9/29/2011
558,Southland Mall,Houma / Southland Mall,9/29/2011
559,B DALTON BOOKSELLER #559           ,B DALTON BOOKSELLER #559           ,9/29/2011
560,Willowbrook Mall,Willowbrook Mall,9/29/2011
561,B DALTON BOOKSELLER # 561          ,B DALTON BOOKSELLER # 561          ,9/29/2011
562,Lynnhaven Mall,Lynnhaven Mall,9/29/2011
563,B DALTON BOOKSELLER # 563          ,B DALTON BOOKSELLER # 563          ,9/29/2011
564,B DALTON BOOKSELLER # 564          ,B DALTON BOOKSELLER # 564          ,9/29/2011
565,Eastland Mall,Evansville / Eastland Mall,9/29/2011
566,B DALTON BOOKSELLER # 566          ,B DALTON BOOKSELLER # 566          ,9/29/2011
567,B DALTON BOOKSELLER # 567          ,B DALTON BOOKSELLER # 567          ,9/29/2011
569,B DALTON BOOKSELLER # 569          ,B DALTON BOOKSELLER # 569          ,9/29/2011
570,Regency Mall,Racine / Regency Mall,9/29/2011
571,B DALTON BOOKSELLER # 571          ,B DALTON BOOKSELLER # 571          ,9/29/2011
573,Cranberry Mall,Cranberry Mall,9/29/2011
575,B DALTON BOOKSELLER # 575          ,B DALTON BOOKSELLER # 575          ,9/29/2011
576,B DALTON BOOKSELLER #576           ,B DALTON BOOKSELLER #576           ,9/29/2011
577,Bannister Mall,Bannister Mall,9/29/2011
578,B DALTON BOOKSELLER # 578          ,B DALTON BOOKSELLER # 578          ,9/29/2011
579,Manhattan Village,Manhattan Village,9/29/2011
580,B DALTON BOOKSELLER # 580          ,B DALTON BOOKSELLER # 580          ,9/29/2011
582,B DALTON BOOKSELLER # 582          ,B DALTON BOOKSELLER # 582          ,9/29/2011
583,Riverside Plaza,Riverside Plaza,9/29/2011
584,B DALTON BOOKSELLER # 584          ,B DALTON BOOKSELLER # 584          ,9/29/2011
585,B DALTON BOOKSELLER # 585          ,B DALTON BOOKSELLER # 585          ,9/29/2011
590,Galleria Mall,Ft Lauderdale / Galleria Mall,9/29/2011
592,B DALTON BOOKSELLER # 592          ,B DALTON BOOKSELLER # 592          ,9/29/2011
595,Century Center,Century Center,9/29/2011
596,B DALTON BOOKSELLER # 596          ,B DALTON BOOKSELLER # 596          ,9/29/2011
597,Merced Mall,Merced Mall,9/29/2011
598,B DALTON BOOKSELLER # 598          ,B DALTON BOOKSELLER # 598          ,9/29/2011
599,B DALTON BOOKSELLER 599            ,B DALTON BOOKSELLER 599            ,9/29/2011
600,B DALTON BOOKSELLER # 600          ,B DALTON BOOKSELLER # 600          ,9/29/2011
601,Country Club Gate,Country Club Gate,9/29/2011
602,B DALTON BOOKSELLER # 602          ,B DALTON BOOKSELLER # 602          ,9/29/2011
603,Phoenix Spectrum Mall,Phoenix Spectrum Mall,9/29/2011
604,B DALTON BOOKSELLER # 604          ,B DALTON BOOKSELLER # 604          ,9/29/2011
605,Southcenter,Southcenter,9/29/2011
606,B DALTON BOOKSELLER # 606          ,B DALTON BOOKSELLER # 606          ,9/29/2011
607,Tacoma Mall,Tacoma Mall,9/29/2011
608,South Hills Village,South Hills Village,9/29/2011
609,B DALTON BOOKSELLER # 609          ,B DALTON BOOKSELLER # 609          ,9/29/2011
610,Spokane Cbd,Spokane Cbd,9/29/2011
611,B DALTON BOOKSELLER # 611          ,B DALTON BOOKSELLER # 611          ,9/29/2011
613,Tucson Mall,Tucson Mall,9/29/2011
614,College Square Mall,Cedar Falls / College Square Mall,9/29/2011
616,B DALTON BOOKSELLER # 616          ,B DALTON BOOKSELLER # 616          ,9/29/2011
618,Neshaminy Mall,Neshaminy Mall,9/29/2011
620,Times Square Mall,Times Square Mall,9/29/2011
621,B DALTON BOOKSELLER # 621          ,B DALTON BOOKSELLER # 621          ,9/29/2011
622,B DALTON BOOKSELLER # 622          ,B DALTON BOOKSELLER # 622          ,9/29/2011
623,Lakeshore Mall,Lakeshore Mall,9/29/2011
626,B DALTON BOOKSELLER # 626          ,B DALTON BOOKSELLER # 626          ,9/29/2011
628,B DALTON BOOKSELLER # 628          ,B DALTON BOOKSELLER # 628          ,9/29/2011
629,Eastridge Shop Center,San Jose / Eastridge Shop Center,9/29/2011
630,B DALTON BOOKSELLER # 630          ,B DALTON BOOKSELLER # 630          ,9/29/2011
631,B DALTON BOOKSELLER # 631          ,B DALTON BOOKSELLER # 631          ,9/29/2011
632,B DALTON BOOKSELLER # 632          ,B DALTON BOOKSELLER # 632          ,9/29/2011
633,B DALTON BOOKSELLER #633           ,B DALTON BOOKSELLER #633           ,9/29/2011
635,Willow Grove Park,Willow Grove Park,9/29/2011
636,B DALTON BOOKSELLER # 636          ,B DALTON BOOKSELLER # 636          ,9/29/2011
637,B DALTON BOOKSELLER # 637          ,B DALTON BOOKSELLER # 637          ,9/29/2011
638,Killeen Mall,Killeen Mall,9/29/2011
639,B DALTON BOOKSELLER # 639          ,B DALTON BOOKSELLER # 639          ,9/29/2011
640,Druid Hills Rd,Atlanta/Druid Hills Rd,9/29/2011
641,B DALTON BOOKSELLER # 641          ,B DALTON BOOKSELLER # 641          ,9/29/2011
642,Marketplace Mall,Marketplace Mall,9/29/2011
644,Lenox Square,Lenox Square,9/29/2011
648,B DALTON BOOKSELLER # 648          ,B DALTON BOOKSELLER # 648          ,9/29/2011
655,B DALTON BOOKSELLER # 655          ,B DALTON BOOKSELLER # 655          ,9/29/2011
656,B DALTON BOOKSELLER # 656          ,B DALTON BOOKSELLER # 656          ,9/29/2011
659,B DALTON BOOKSELLER # 659          ,B DALTON BOOKSELLER # 659          ,9/29/2011
661,Clearmeadow Plaza,Clearmeadow Plaza,9/29/2011
662,Tel-Twelve Mall,Tel-Twelve Mall,9/29/2011
664,Livonia Mall,Livonia Mall,9/29/2011
665,B DALTON BOOKSELLER # 665          ,B DALTON BOOKSELLER # 665          ,9/29/2011
666,Eastridge Mall,Casper / Eastridge Mall,9/29/2011
667,Everhard Terrace,Everhard Terrace,9/29/2011
672,Parkway Center Mall,Parkway Center Mall,9/29/2011
673,B DALTON BOOKSELLER # 673          ,B DALTON BOOKSELLER # 673          ,9/29/2011
674,B DALTON BOOKSELLER # 674          ,B DALTON BOOKSELLER # 674          ,9/29/2011
677,Plaza At King Of Prussia,Plaza At King Of Prussia,9/29/2011
678,B DALTON BOOKSELLER # 678          ,B DALTON BOOKSELLER # 678          ,9/29/2011
679,B DALTON BOOKSELLER # 679          ,B DALTON BOOKSELLER # 679          ,9/29/2011
681,B DALTON BOOKSELLER # 681          ,B DALTON BOOKSELLER # 681          ,9/29/2011
682,The Oaks Phase Ii,The Oaks Phase Ii,9/29/2011
683,Middleburg Plaza,Middleburg Plaza,9/29/2011
684,B DALTON BOOKSELLER #684           ,B DALTON BOOKSELLER #684           ,9/29/2011
685,Tri-County Mall,Tri-County Mall,9/29/2011
688,B DALTON BOOKSELLER # 688          ,B DALTON BOOKSELLER # 688          ,9/29/2011
689,B DALTON BOOKSELLER # 689          ,B DALTON BOOKSELLER # 689          ,9/29/2011
690,B DALTON BOOKSELLER # 690          ,B DALTON BOOKSELLER # 690          ,9/29/2011
695,Cottonwood Mall,Salt Lake / Cottonwood Mall,9/29/2011
696,Great Lakes Mall,Great Lakes Mall,9/29/2011
697,B DALTON BOOKSELLER # 697          ,B DALTON BOOKSELLER # 697          ,9/29/2011
699,INVENTORY CONTROL                  ,INVENTORY CONTROL                  ,9/29/2011
700,B DALTON BOOKSELLER # 700          ,B DALTON BOOKSELLER # 700          ,9/29/2011
701,Hwy 101,Hwy 101,9/29/2011
705,Capital Mall,Capital Mall,9/29/2011
706,B DALTON BOOKSELLER # 706          ,B DALTON BOOKSELLER # 706          ,9/29/2011
707,City Center,City Center,9/29/2011
708,B DALTON BOOKSELLER # 708          ,B DALTON BOOKSELLER # 708          ,9/29/2011
711,Bellevue Square,Bellevue Square,9/29/2011
712,B DALTON BOOKSELLER # 712          ,B DALTON BOOKSELLER # 712          ,9/29/2011
713,B DALTON BOOKSELLER # 713          ,B DALTON BOOKSELLER # 713          ,9/29/2011
714,B DALTON BOOKSELLER # 714          ,B DALTON BOOKSELLER # 714          ,9/29/2011
715,Southwest Plaza,Southwest Plaza,9/29/2011
716,B DALTON BOOKSELLER # 716          ,B DALTON BOOKSELLER # 716          ,9/29/2011
717,Lakeview Square,Lakeview Square,9/29/2011
719,B DALTON BOOKSELLER #719           ,B DALTON BOOKSELLER #719           ,9/29/2011
721,B DALTON BOOKSELLER #721           ,B DALTON BOOKSELLER #721           ,9/29/2011
722,B DALTON BOOKSELLER # 722          ,B DALTON BOOKSELLER # 722          ,9/29/2011
723,Northgate Mall,Seattle / Northgate Mall,9/29/2011
725,B DALTON BOOKSELLER # 725          ,B DALTON BOOKSELLER # 725          ,9/29/2011
727,B DALTON BOOKSELLER # 727          ,B DALTON BOOKSELLER # 727          ,9/29/2011
728,Temple Mall,Temple Mall,9/29/2011
729,Mall of Abilene,Mall of Abilene,9/29/2011
730,Sunset Mall,Sunset Mall,9/29/2011
731,South Park Mall,Shreveport / South Park Mall,9/29/2011
732,B DALTON BOOKSELLER #732           ,B DALTON BOOKSELLER #732           ,9/29/2011
733,Findlay Village Mall,Findlay Village Mall,9/29/2011
734,Summit Place,Summit Place,9/29/2011
735,B DALTON BOOKSELLER #735           ,B DALTON BOOKSELLER #735           ,9/29/2011
736,Holiday Village Mall,Holiday Village Mall,9/29/2011
738,B DALTON BOOKSELLER                ,B DALTON BOOKSELLER                ,9/29/2011
739,B DALTON BOOKSELLER # 739          ,B DALTON BOOKSELLER # 739          ,9/29/2011
740,B DALTON BOOKSELLER # 740          ,B DALTON BOOKSELLER # 740          ,9/29/2011
742,Charleston Town Center,Charleston Town Center,9/29/2011
743,Jefferson Valley Mall,Jefferson Valley Mall,9/29/2011
744,B DALTON BOOKSELLER # 744          ,B DALTON BOOKSELLER # 744          ,9/29/2011
745,B DALTON BOOKSELLER # 745          ,B DALTON BOOKSELLER # 745          ,9/29/2011
746,Arsenal Marketplace,Arsenal Marketplace,9/29/2011
749,B DALTON BOOKSELLER # 749          ,B DALTON BOOKSELLER # 749          ,9/29/2011
751,Crystal Sq Arcade,Crystal Sq Arcade,9/29/2011
753,B DALTON BOOKSELLER #753           ,B DALTON BOOKSELLER #753           ,9/29/2011
754,B DALTON BOOKSELLER # 754          ,B DALTON BOOKSELLER # 754          ,9/29/2011
756,B DALTON BOOKSELLER # 756          ,B DALTON BOOKSELLER # 756          ,9/29/2011
758,Northpark Mall,Northpark Mall,9/29/2011
759,B DALTON BOOKSELLER # 759          ,B DALTON BOOKSELLER # 759          ,9/29/2011
760,B DALTON BOOKSELLER # 760          ,B DALTON BOOKSELLER # 760          ,9/29/2011
761,B DALTON BOOKSELLER # 761          ,B DALTON BOOKSELLER # 761          ,9/29/2011
763,Hampton Village,Hampton Village,9/29/2011
765,Deerbrook Mall,Deerbrook Mall,9/29/2011
766,Irving Mall,Irving Mall,9/29/2011
767,Baybrook Mall,Baybrook Mall,9/29/2011
768,Eastland Mall,Bloomington / Eastland Mall,9/29/2011
769,B DALTON BOOKSELLER # 769          ,B DALTON BOOKSELLER # 769          ,9/29/2011
772,Citadel Mall,Citadel Mall,9/29/2011
774,B DALTON BOOKSELLER # 774          ,B DALTON BOOKSELLER # 774          ,9/29/2011
775,B DALTON BOOKSELLER # 775          ,B DALTON BOOKSELLER # 775          ,9/29/2011
777,B DALTON BOOKSELLER # 777          ,B DALTON BOOKSELLER # 777          ,9/29/2011
778,B DALTON BOOKSELLER # 778          ,B DALTON BOOKSELLER # 778          ,9/29/2011
780,Staten Island Mall,Staten Island Mall,9/29/2011
781,Eastview Mall,Eastview Mall,9/29/2011
782,Fox Run Mall,Fox Run Mall,9/29/2011
783,B DALTON BOOKSELLER # 783          ,B DALTON BOOKSELLER # 783          ,9/29/2011
785,B DALTON BOOKSELLER # 785          ,B DALTON BOOKSELLER # 785          ,9/29/2011
786,East Towne Mall,East Towne Mall,9/29/2011
787,B DALTON BOOKSELLER # 787          ,B DALTON BOOKSELLER # 787          ,9/29/2011
788,Piedmont Mall,Piedmont Mall,9/29/2011
789,Permian Mall,Permian Mall,9/29/2011
790,Northpark Mall,Northpark Mall,9/29/2011
791,Sikes Senter,Sikes Senter,9/29/2011
792,B DALTON BOOKSELLER # 792          ,B DALTON BOOKSELLER # 792          ,9/29/2011
793,Shops At Nat'L Place,Shops At Nat'L Place,9/29/2011
794,B DALTON BOOKSELLER # 794          ,B DALTON BOOKSELLER # 794          ,9/29/2011
795,Anderson Mall,Anderson Mall,9/29/2011
796,Tabor Center,Tabor Center,9/29/2011
797,Park City Center,Park City Center,9/29/2011
798,B DALTON BOOKSELLER # 798          ,B DALTON BOOKSELLER # 798          ,9/29/2011
800,B DALTON BOOKSELLER # 800          ,B DALTON BOOKSELLER # 800          ,9/29/2011
802,B DALTON BOOKSELLER # 802          ,B DALTON BOOKSELLER # 802          ,9/29/2011
803,B DALTON BOOKSELLER # 803          ,B DALTON BOOKSELLER # 803          ,9/29/2011
804,B DALTON BOOKSELLER # 804          ,B DALTON BOOKSELLER # 804          ,9/29/2011
806,B DALTON BOOKSELLER # 806          ,B DALTON BOOKSELLER # 806          ,9/29/2011
807,Gallery II,Philadelphia / Gallery II Market,9/29/2011
808,B DALTON BOOKSELLER # 808          ,B DALTON BOOKSELLER # 808          ,9/29/2011
810,B DALTON BOOKSELLER # 810          ,B DALTON BOOKSELLER # 810          ,9/29/2011
812,Kearny St,Kearny St,9/29/2011
813,B DALTON BOOKSELLER #813           ,B DALTON BOOKSELLER #813           ,9/29/2011
814,B DALTON BOOKSELLER # 814          ,B DALTON BOOKSELLER # 814          ,9/29/2011
815,B DALTON BOOKSELLER # 815          ,B DALTON BOOKSELLER # 815          ,9/29/2011
816,B DALTON BOOKSELLER # 816          ,B DALTON BOOKSELLER # 816          ,9/29/2011
817,B DALTON BOOKSELLER # 817          ,B DALTON BOOKSELLER # 817          ,9/29/2011
819,B DALTON BOOKSELLER # 819          ,B DALTON BOOKSELLER # 819          ,9/29/2011
820,Peachtree Center,Peachtree Center,9/29/2011
821,Hutchinson Mall,Hutchinson Mall,9/29/2011
822,Southbridge Mall,Southbridge Mall,9/29/2011
823,B DALTON BOOKSELLER # 823          ,B DALTON BOOKSELLER # 823          ,9/29/2011
824,Pecanland Mall,Pecanland Mall,9/29/2011
825,B DALTON BOOKSELLER # 825          ,B DALTON BOOKSELLER # 825          ,9/29/2011
826,Market Square,Lake Forest / Market Square,9/29/2011
827,Villa Italia Mall,Villa Italia Mall,9/29/2011
828,North Shore Square,North Shore Square,9/29/2011
829,B DALTON BOOKSELLER # 829          ,B DALTON BOOKSELLER # 829          ,9/29/2011
830,B DALTON BOOKSELLER # 830          ,B DALTON BOOKSELLER # 830          ,9/29/2011
831,Kitsap Mall,Kitsap Mall,9/29/2011
832,B DALTON BOOKSELLER # 832          ,B DALTON BOOKSELLER # 832          ,9/29/2011
833,The Galleria At South Bay,The Galleria At South Bay,9/29/2011
834,Dayton Mall,Dayton Mall,9/29/2011
835,B DALTON BOOKSELLER # 835          ,B DALTON BOOKSELLER # 835          ,9/29/2011
836,B DALTON BOOKSELLER # 836          ,B DALTON BOOKSELLER # 836          ,9/29/2011
837,B DALTON BOOKSELLER # 837          ,B DALTON BOOKSELLER # 837          ,9/29/2011
838,Peabody Place,Peabody Place,9/29/2011
839,B DALTON BOOKSELLER # 839          ,B DALTON BOOKSELLER # 839          ,9/29/2011
840,Los Cerritos Center,Los Cerritos Center,9/29/2011
841,B DALTON BOOKSELLER # 841          ,B DALTON BOOKSELLER # 841          ,9/29/2011
842,St Louis Union Station,St Louis Union Station,9/29/2011
843,B DALTON BOOKSELLER # 843          ,B DALTON BOOKSELLER # 843          ,9/29/2011
